 	271583696
_	89557250
E	81998843
T	60994945
I	53613285
R	51265580
S	49536266
A	46865386
N	44879761
C	43861939
D	41124384
\x0A	35965695
O	34235117
\x09	34138405
0	33596721
L	31324184
F	31173377
P	30314565
M	26646621
U	23349289
X	17049691
G	16334662
B	14584952
H	14550065
,	13886857
V	13040512
1	10166104
)	10123582
(	10117971
;	9622603
*	9595345
K	8941548
2	8109644
-	7265889
W	6865427
#	6448972
Y	6447417
=	6284696
/	5221707
>	5031586
3	4994227
"	4617633
.	4306493
4	4189815
8	3399374
Q	3233825
6	2945475
{	2842589
}	2842506
5	2807764
:	2093523
7	2003297
&	1938730
Z	1891435
9	1717015
[	1402681
]	1401579
<	1222948
\\	1027549
+	902398
|	745802
%	622802
J	600016
!	597953
@	351631
'	273033
?	98311
$	87911
~	82191
^	18497
`	9016
─	1950
©	1728
的	1287
。	1232
│	1107
다	1075
이	1067
는	961
，	952
의	886
어	691
에	667
리	651
用	633
니	591
로	573
하	572
을	530
스	519
在	477
서	472
ó	462
가	451
들	444
를	443
지	442
文	436
 	430
수	413
中	408
一	396
é	392
기	392
á	388
은	378
해	364
드	344
있	336
核	334
可	333
个	331
배	329
以	310
시	302
设	302
如	298
모	293
有	286
”	284
使	284
“	278
한	274
：	270
일	262
ö	255
（	253
）	253
件	252
备	247
内	246
、	245
고	244
の	241
ー	232
í	232
ł	229
습	226
存	224
內	224
인	221
것	221
置	215
션	214
–	213
数	211
메	211
者	210
도	209
보	207
레	207
되	204
적	203
성	200
만	200
사	196
果	193
为	193
트	192
용	191
터	190
세	189
과	188
下	187
그	187
게	185
오	185
是	185
不	184
被	183
합	176
°	174
版	174
る	173
い	171
能	171
必	169
な	168
这	167
指	167
に	166
µ	165
러	165
라	165
으	163
定	162
퍼	162
’	159
通	156
构	156
ä	155
作	154
要	154
면	154
않	154
动	152
個	149
体	147
제	147
行	146
结	145
本	143
순	142
대	140
性	139
れ	138
于	138
나	137
新	135
所	134
존	133
了	133
와	132
或	130
和	129
系	129
代	127
些	127
장	127
时	126
요	125
模	125
は	123
子	122
配	121
할	121
值	121
├	121
문	120
된	120
⎽	120
更	119
음	118
└	118
\x0C	117
정	114
调	114
爲	114
地	113
と	112
부	112
바	112
驱	111
데	110
상	110
将	109
て	108
方	108
其	108
会	107
아	107
여	106
컴	105
파	105
し	104
接	104
예	104
程	103
주	102
토	102
イ	101
を	101
자	101
두	101
행	101
到	101
址	101
空	100
法	100
위	100
须	100
ン	99
保	99
и	98
т	98
注	97
같	97
른	97
코	97
你	97
ス	95
回	95
入	95
式	95
它	94
변	93
例	92
大	92
此	92
↓	92
が	91
쓰	91
소	91
우	90
액	90
始	90
こ	89
常	89
전	89
实	89
也	89
器	89
函	89
버	88
た	87
包	87
位	87
对	87
映	87
翻	86
操	86
理	85
분	85
目	85
입	84
需	84
小	82
재	82
치	82
引	81
될	81
없	81
序	81
过	81
ú	80
正	80
화	79
で	78
事	78
向	78
出	78
야	78
前	77
含	77
同	77
커	77
함	77
上	76
ル	75
多	75
널	75
작	75
동	74
읽	74
포	74
결	73
든	73
앞	73
应	73
像	73
譯	73
這	73
节	72
於	72
완	71
制	71
并	71
则	71
特	70
時	70
助	70
现	70
設	69
自	69
间	69
译	68
リ	67
관	67
당	67
建	67
点	66
‘	65
か	65
当	65
런	65
も	64
架	64
化	63
码	63
令	63
¯	63
相	62
내	62
락	62
统	62
ü	61
最	61
提	60
域	60
而	60
さ	59
直	59
조	59
경	59
之	59
类	59
据	59
┌	59
情	58
명	58
型	58
他	57
실	57
캐	57
때	57
都	57
┘	57
う	56
템	56
户	56
参	56
已	56
²	55
バ	55
何	55
初	55
디	55
영	55
┐	55
す	54
あ	54
ら	54
非	54
表	54
번	54
返	54
對	54
成	53
供	53
필	53
请	53
維	53
碼	53
間	52
安	52
능	52
개	52
값	52
且	52
分	51
공	51
됩	51
備	51
數	51
須	51
持	50
護	50
意	50
但	50
维	50
护	50
ド	49
問	49
생	49
각	49
任	49
留	49
后	49
Б	49
ю	49
ц	49
к	49
й	49
А	49
р	49
ё	49
м	49
過	48
及	48
属	48
关	48
傅	48
將	48
全	47
構	47
또	47
块	47
統	47
ø	46
タ	46
信	46
現	46
加	46
뒤	46
就	46
基	46
請	46
カ	45
역	45
零	45
缓	45
针	45
應	45
ネ	44
題	44
生	44
来	44
신	44
프	44
따	44
반	44
编	44
档	44
您	44
想	43
최	43
只	43
•	42
Á	42
ェ	42
ラ	42
よ	42
重	42
진	42
히	42
号	42
选	42
屬	42
由	41
け	41
항	41
더	41
크	41
处	41
因	41
每	41
支	41
控	41
會	41
フ	40
く	40
動	40
起	40
원	40
향	40
료	40
檔	40
原	39
り	39
っ	39
발	39
容	39
致	39
體	39
−	38
テ	38
안	38
컨	38
호	38
페	38
±	37
部	37
移	37
간	37
특	37
合	36
改	36
떤	36
롤	36
중	36
거	36
처	36
执	36
某	36
未	36
字	36
册	36
ß	36
×	35
そ	35
ま	35
解	35
선	35
키	35
럽	35
건	35
유	35
체	35
录	35
默	35
况	35
英	35
調	35
┬	35
つ	34
開	34
述	34
口	34
비	34
问	34
功	34
完	34
來	34
實	34
並	34
得	33
取	33
눅	33
며	33
무	33
럭	33
从	33
与	33
量	33
导	33
息	33
戶	33
き	32
考	32
期	32
저	32
겁	32
참	32
알	32
약	32
该	32
开	32
计	32
交	32
當	32
錄	32
추	31
맞	31
태	31
째	31
义	31
硬	31
创	31
频	31
ュ	30
受	30
則	30
많	30
질	30
업	30
마	30
록	30
범	30
求	30
启	30
视	30
ε	30
然	29
類	29
쳐	29
们	29
项	29
整	29
框	29
否	29
联	29
局	29
導	29
ë	29
ç	28
周	28
義	28
ッ	28
高	28
말	28
종	28
효	28
속	28
丁	28
跳	28
次	28
編	28
節	28
項	28
選	28
琰	27
杰	27
校	27
緩	27
구	27
타	27
계	27
통	27
无	27
拟	27
载	27
级	27
炜	27
辅	27
冲	27
仅	27
處	27
擬	27
変	26
装	26
結	26
텍	26
방	26
미	26
发	26
據	26
寫	26
參	26
だ	25
修	25
매	25
래	25
벤	25
补	25
进	25
那	25
工	25
标	25
流	25
区	25
索	25
象	25
锁	25
裝	25
執	25
補	25
∆	25
μ	24
明	24
メ	24
パ	24
異	24
面	24
절	24
섹	24
었	24
写	24
源	24
种	24
增	24
传	24
寄	24
端	24
ト	23
後	23
ビ	23
ィ	23
状	23
チ	23
発	23
名	23
짝	23
퀀	23
측	23
접	23
후	23
현	23
题	23
换	23
确	23
转	23
认	23
射	23
聯	23
讀	23
轉	23
除	22
没	22
找	22
变	22
获	22
第	22
列	22
描	22
救	22
总	22
關	22
級	22
®	21
シ	21
私	21
該	21
外	21
루	21
려	21
했	21
单	21
管	21
—	21
查	21
线	21
發	21
載	21
點	21
煒	21
·	20
ク	20
困	20
運	20
렇	20
봅	20
운	20
청	20
연	20
럼	20
读	20
虚	20
运	20
机	20
止	20
句	20
态	20
措	20
施	20
虛	20
換	20
啓	20
區	20
è	20
◦	20
ô	19
プ	19
レ	19
ば	19
ど	19
知	19
少	19
等	19
류	19
외	19
갖	19
放	19
销	19
递	19
给	19
繫	19
┴	19
ナ	18
ョ	18
デ	18
手	18
無	18
집	18
못	18
르	18
근	18
설	18
므	18
브	18
很	18
己	18
组	18
树	18
似	18
先	18
根	18
适	18
两	18
清	18
柄	18
繁	18
況	18
樹	18
僅	18
コ	17
好	17
進	17
認	17
립	17
점	17
랍	17
올	17
법	17
릴	17
턴	17
깨	17
记	17
输	17
禁	17
测	17
號	17
日	16
ん	16
め	16
論	16
具	16
양	16
식	16
언	16
램	16
단	16
져	16
먼	16
阅	16
软	16
若	16
效	16
偏	16
示	16
图	16
從	16
標	16
軟	16
輔	16
┤	16
Ü	15
É	15
話	15
ア	15
グ	15
ム	15
わ	15
物	15
依	15
身	15
キ	15
種	15
記	15
날	15
켜	15
티	15
직	15
달	15
ñ	15
释	15
做	15
许	15
样	15
至	15
页	15
；	15
尽	15
主	15
错	15
命	15
检	15
论	15
早	15
與	15
頁	15
塊	15
î	15
ロ	14
「	14
」	14
確	14
算	14
失	14
計	14
限	14
규	14
告	14
证	14
打	14
误	14
段	14
异	14
简	14
淘	14
汰	14
瑕	14
疵	14
层	14
單	14
┼	14
℃	14
ジ	13
ツ	13
布	13
サ	13
避	13
글	13
람	13
델	13
머	13
끼	13
강	13
첫	13
심	13
까	13
칙	13
줄	13
¿	13
见	13
准	13
符	13
收	13
父	13
胡	13
皓	13
們	13
輸	13
創	13
‑	12
å	12
訳	12
書	12
関	12
態	12
見	12
比	12
불	12
련	12
견	12
활	12
묵	12
별	12
걸	12
춰	12
황	12
막	12
잠	12
头	12
共	12
复	12
植	12
份	12
择	12
试	12
陷	12
推	12
断	12
插	12
产	12
途	12
嵌	12
媒	12
斷	12
衝	12
→	12
…	11
セ	11
各	11
難	11
影	11
넣	11
랜	11
싱	11
난	11
초	11
졌	11
Ó	11
享	11
格	11
难	11
话	11
探	11
缺	11
着	11
假	11
带	11
桥	11
兩	11
閱	11
儘	11
帶	11
ž	11
今	10
ソ	10
度	10
達	10
防	10
給	10
機	10
았	10
잘	10
믹	10
환	10
킬	10
슷	10
핑	10
즉	10
령	10
잡	10
형	10
얻	10
던	10
링	10
패	10
출	10
¡	10
详	10
升	10
替	10
还	10
链	10
利	10
免	10
闲	10
别	10
束	10
片	10
略	10
让	10
填	10
驅	10
傳	10
適	10
佈	10
§	10
≤	10
￼	10
α	10
š	9
ı	9
え	9
実	9
ろ	9
オ	9
ず	9
二	9
言	9
規	9
送	9
애	9
혀	9
느	9
렬	9
겠	9
范	9
易	9
般	9
说	9
较	9
望	9
即	9
混	9
唯	9
评	9
屏	9
忽	9
帧	9
評	9
沒	9
變	9
遞	9
層	9
≈	9
™	8
Ω	8
´	8
¸	8
˙	8
ち	8
際	8
場	8
心	8
？	8
味	8
速	8
再	8
簡	8
申	8
細	8
反	8
차	8
웨	8
목	8
길	8
몇	8
표	8
줍	8
억	8
림	8
임	8
새	8
확	8
택	8
증	8
너	8
핀	8
队	8
兼	8
括	8
真	8
籍	8
我	8
希	8
经	8
低	8
添	8
压	8
闭	8
访	8
率	8
集	8
篡	8
芯	8
充	8
總	8
註	8
誤	8
壓	8
檢	8
狀	8
針	8
←	8
à	8
秒	8
\x7F	8
ほ	7
固	7
議	7
技	7
や	7
造	7
範	7
モ	7
続	7
連	7
消	7
許	7
既	7
詳	7
충	7
란	7
께	7
엇	7
엔	7
병	7
십	7
력	7
컬	7
득	7
볼	7
채	7
둘	7
판	7
빌	7
细	7
么	7
规	7
按	7
普	7
！	7
删	7
另	7
预	7
强	7
际	7
警	7
才	7
障	7
弃	7
允	7
跟	7
订	7
候	7
退	7
線	7
麼	7
頭	7
證	7
說	7
試	7
º	7
ò	7
↑	7
ϥ	7
æ	7
ï	7
∈	7
ć	6
ř	6
Ł	6
べ	6
み	6
強	6
ペ	6
公	6
お	6
追	6
破	6
員	6
響	6
벽	6
떻	6
본	6
카	6
놓	6
써	6
준	6
넘	6
깥	6
긴	6
감	6
핸	6
받	6
윈	6
什	6
网	6
客	6
帮	6
库	6
【	6
】	6
败	6
赖	6
踪	6
菜	6
平	6
甚	6
优	6
声	6
长	6
年	6
月	6
齐	6
殊	6
荐	6
独	6
勘	6
介	6
宏	6
遍	6
道	6
音	6
净	6
荷	6
腳	6
組	6
庫	6
錯	6
測	6
準	6
聲	6
齊	6
Ä	6
Ö	6
┆	6
«	6
»	6
■	6
ê	6
Š	5
ã	5
古	5
熟	5
人	5
気	5
単	5
ベ	5
せ	5
決	5
証	5
感	5
林	5
太	5
付	5
委	5
였	5
싶	5
겹	5
곧	5
넌	5
뿐	5
겟	5
닌	5
움	5
회	5
죠	5
누	5
랫	5
획	5
틴	5
폴	5
附	5
显	5
称	5
电	5
议	5
案	5
匹	5
稳	5
旧	5
立	5
步	5
询	5
验	5
尚	5
阻	5
形	5
识	5
废	5
热	5
响	5
哪	5
顶	5
丢	5
杂	5
釋	5
網	5
樣	5
顯	5
獲	5
刪	5
穩	5
經	5
舊	5
續	5
別	5
ì	5
	5
½	5
Å	5
÷	5
∩	5
█	5
▄	5
対	4
答	4
々	4
ユ	4
ザ	4
ケ	4
じ	4
界	4
げ	4
互	4
ャ	4
従	4
学	4
条	4
仕	4
誰	4
頂	4
光	4
닙	4
술	4
듯	4
등	4
뀌	4
친	4
낼	4
권	4
즘	4
꾸	4
름	4
됨	4
즈	4
삭	4
뱅	4
홀	4
갈	4
짓	4
금	4
논	4
옵	4
워	4
칠	4
쪽	4
젼	4
Í	4
遇	4
络	4
虽	4
书	4
站	4
资	4
权	4
首	4
怪	4
彩	4
色	4
台	4
路	4
协	4
仿	4
稍	4
微	4
降	4
吧	4
密	4
决	4
拥	4
跨	4
越	4
术	4
监	4
负	4
责	4
靠	4
近	4
尾	4
展	4
宜	4
判	4
搜	4
览	4
拔	4
志	4
幫	4
權	4
還	4
詢	4
協	4
鏈	4
閉	4
薦	4
冊	4
廢	4
棄	4
漆	4
鹏	4
振	4
�	4
╯	4
┻	4
ń	4
³	4
政	4
≠	4
⏰	4
窄	4
Ç	4
â	4
Æ	4
û	4
ù	4
ÿ	4
¢	4
£	4
¥	4
₧	4
ƒ	4
Ñ	4
ª	4
⌐	4
¬	4
¼	4
░	4
▒	4
▓	4
╡	4
╢	4
╖	4
╕	4
╣	4
║	4
╗	4
╝	4
╜	4
╛	4
╞	4
╟	4
╚	4
╔	4
╩	4
╦	4
╠	4
═	4
╬	4
╧	4
╨	4
╤	4
╥	4
╙	4
╘	4
╒	4
╓	4
╫	4
╪	4
▌	4
▐	4
▀	4
Γ	4
π	4
Σ	4
σ	4
τ	4
Φ	4
Θ	4
δ	4
∞	4
φ	4
≡	4
≥	4
⌠	4
⌡	4
√	4
ⁿ	4
長	3
旨	3
蔽	3
語	3
欲	3
術	3
ポ	3
掛	3
ご	3
違	3
遠	3
・	3
ね	3
ブ	3
報	3
照	3
較	3
余	3
短	3
幸	3
へ	3
元	3
典	3
皆	3
책	3
옳	3
족	3
곳	3
네	3
넷	3
악	3
냅	3
뭐	3
힌	3
복	3
급	3
늘	3
투	3
큐	3
울	3
끝	3
깊	3
물	3
망	3
빠	3
깝	3
벨	3
꿔	3
셈	3
블	3
찬	3
춥	3
쁜	3
검	3
뜻	3
헤	3
틀	3
국	3
좋	3
객	3
플	3
송	3
뤄	3
케	3
겨	3
삽	3
착	3
섭	3
응	3
듈	3
随	3
储	3
卡	3
淆	3
永	3
远	3
坏	3
缩	3
看	3
尤	3
盘	3
覆	3
佳	3
汇	3
环	3
粒	3
故	3
停	3
达	3
循	3
讨	3
底	3
烈	3
排	3
快	3
绍	3
连	3
隐	3
水	3
深	3
围	3
历	3
摄	3
斥	3
待	3
听	3
枚	3
舉	3
絡	3
複	3
隨	3
稱	3
電	3
資	3
順	3
銷	3
賴	3
儲	3
學	3
壞	3
縮	3
盤	3
條	3
訪	3
彙	3
擁	3
優	3
獨	3
產	3
觸	3
‐	3
ă	2
団	2
広	2
質	2
ぜ	2
説	2
渡	2
マ	2
頼	2
良	2
ズ	2
読	2
視	2
係	2
Ｃ	2
扱	2
悪	2
夢	2
ぐ	2
悩	2
ハ	2
応	2
継	2
極	2
火	2
爆	2
彼	2
討	2
挙	2
純	2
偶	2
削	2
力	2
稿	2
エ	2
競	2
却	2
領	2
ボ	2
박	2
탁	2
봐	2
봉	2
암	2
슬	2
헌	2
창	2
봤	2
둔	2
릭	2
씩	2
님	2
백	2
났	2
높	2
평	2
짧	2
줘	2
렸	2
뜨	2
짐	2
념	2
남	2
핵	2
량	2
담	2
겪	2
린	2
허	2
첩	2
좀	2
팅	2
곱	2
슨	2
칩	2
폼	2
쥴	2
듭	2
벌	2
뀐	2
싸	2
엄	2
격	2
답	2
잭	2
꾼	2
찰	2
훨	2
씬	2
왜	2
걱	2
풀	2
냐	2
몽	2
찾	2
노	2
仔	2
诉	2
克	2
隆	2
散	2
黑	2
团	2
务	2
拷	2
恰	2
天	2
专	2
把	2
里	2
搞	2
糟	2
顺	2
犯	2
撤	2
骤	2
奇	2
纯	2
叉	2
仍	2
慢	2
研	2
究	2
徒	2
静	2
副	2
盖	2
报	2
宋	2
冬	2
紧	2
突	2
巧	2
阶	2
槽	2
境	2
超	2
旗	2
魔	2
末	2
磁	2
省	2
扩	2
遵	2
旋	2
轮	2
忙	2
础	2
终	2
隔	2
背	2
严	2
触	2
干	2
麻	2
携	2
察	2
挂	2
祖	2
广	2
泛	2
遭	2
封	2
溢	2
捷	2
德	2
州	2
仪	2
拆	2
垂	2
极	2
串	2
曝	2
减	2
忘	2
素	2
卸	2
板	2
旦	2
往	2
延	2
临	2
捕	2
識	2
額	2
團	2
雖	2
專	2
裏	2
蹤	2
預	2
擇	2
臺	2
驗	2
靜	2
製	2
頻	2
緊	2
階	2
環	2
責	2
圖	2
閒	2
擴	2
礎	2
終	2
謂	2
嚴	2
攜	2
晶	2
刷	2
□	2
︵	2
━	2
Č	2
Ω	2
Ś	2
ð	2
¨	2
🔥	2
¾	2
為	2
寬	2
\x1B	2
ŭ	1
著	1
池	1
田	1
宗	1
諸	1
世	1
隠	1
込	1
む	1
疑	1
弁	1
士	1
談	1
軽	1
囲	1
様	1
思	1
十	1
ウ	1
昔	1
揮	1
激	1
争	1
巻	1
歩	1
検	1
３	1
伴	1
残	1
危	1
険	1
楽	1
価	1
値	1
酬	1
ひ	1
び	1
経	1
役	1
妥	1
酷	1
祈	1
＜	1
＞	1
ぞ	1
労	1
払	1
効	1
品	1
善	1
草	1
査	1
謝	1
武	1
井	1
伸	1
雅	1
野	1
神	1
宮	1
郎	1
脈	1
壊	1
ダ	1
緒	1
白	1
　	1
ミ	1
投	1
唱	1
活	1
뭔	1
천	1
색	1
총	1
온	1
칼	1
흐	1
독	1
앱	1
취	1
뢰	1
긋	1
묘	1
열	1
깰	1
싼	1
돕	1
곤	1
꿀	1
돌	1
끄	1
손	1
앨	1
룰	1
킴	1
셋	1
쳤	1
퓨	1
뒷	1
섬	1
쌍	1
힐	1
뀔	1
큼	1
눈	1
썼	1
훌	1
륭	1
론	1
갯	1
짜	1
떨	1
큰	1
킹	1
빼	1
흔	1
씀	1
렴	1
떠	1
끔	1
뮤	1
쥐	1
젠	1
릅	1
욱	1
낫	1
갔	1
율	1
킨	1
섞	1
염	1
랑	1
산	1
낸	1
셉	1
덮	1
숨	1
월	1
엉	1
괄	1
됐	1
김	1
민	1
숙	1
딩	1
닐	1
믿	1
렵	1
웠	1
끊	1
킷	1
낡	1
꼭	1
교	1
희	1
갑	1
테	1
힘	1
얘	1
빈	1
쉽	1
쓸	1
멘	1
吴	1
松	1
贬	1
贝	1
栈	1
脚	1
径	1
夹	1
尝	1
员	1
愿	1
缀	1
辑	1
绕	1
语	1
继	1
续	1
钩	1
迁	1
离	1
遗	1
谓	1
违	1
几	1
讯	1
笔	1
扰	1
烦	1
潜	1
观	1
脸	1
价	1
满	1
诺	1
亚	1
镜	1
闪	1
灯	1
伽	1
马	1
采	1
质	1
益	1
均	1
衡	1
掩	1
粹	1
综	1
虑	1
料	1
概	1
红	1
暂	1
衍	1
精	1
折	1
角	1
庞	1
肯	1
亦	1
趋	1
宽	1
赋	1
予	1
透	1
切	1
裸	1
勿	1
又	1
塞	1
藏	1
幕	1
播	1
谐	1
占	1
场	1
景	1
花	1
哨	1
派	1
钟	1
套	1
四	1
涉	1
倡	1
吳	1
訴	1
鬆	1
貶	1
隊	1
務	1
貝	1
棧	1
敗	1
驟	1
徑	1
夾	1
嘗	1
願	1
綴	1
蓋	1
輯	1
盡	1
週	1
繞	1
監	1
負	1
繼	1
輪	1
鉤	1
遷	1
離	1
遺	1
熱	1
幾	1
訊	1
筆	1
擾	1
煩	1
潛	1
讓	1
觀	1
訂	1
廣	1
丟	1
臉	1
價	1
滿	1
弱	1
橋	1
臨	1
復	1
Â	1
ś	1
►	1
Ø	1
ą	1
\x14	1
😛	1
😷	1
∅	1
🕑	1
č	1
­	1
⋯	1
Ã	1
∀	1
ѕ	1
 	1
İ	1
▁	1
▂	1
▃	1
▅	1
▆	1
▇	1
Ż	1
✔	1
️	1
❌	1
